chromosome,start,end,value
chr1,167200000,167299999,0.00364
chr1,167300000,167399999,0.00416
chr1,167400000,167499999,0.00578
chr1,167500000,167599999,0.00425
chr1,167600000,167699999,0.00322
chr1,167700000,167799999,0.00465
chr1,167800000,167899999,0.00573
chr1,167900000,167999999,0.00568
chr1,168000000,168099999,0.00335
chr1,168100000,168199999,0.00338
chr1,168200000,168299999,0.00331
chr1,168300000,168399999,0.0039
chr1,168400000,168499999,0.00372
chr1,168500000,168599999,0.00398
chr1,168600000,168699999,0.00386
chr1,168700000,168799999,0.00284
chr1,168800000,168899999,0.00335
chr1,168900000,168999999,0.00213
chr1,169000000,169099999,0.00308
chr1,169100000,169199999,0.004
chr1,169200000,169299999,0.00234
chr1,169300000,169399999,0.00403
chr1,169400000,169499999,0.0056
chr1,169500000,169599999,0.00331
chr1,169600000,169699999,0.00507
chr1,169700000,169799999,0.0027
chr1,169800000,169899999,0.0036
chr1,169900000,169999999,0.00345
chr1,170000000,170099999,0.00384
chr1,170100000,170199999,0.00262
chr1,170200000,170299999,0.00251
chr1,170300000,170399999,0.00186
chr1,170400000,170499999,0.00319
chr1,170500000,170599999,0.00304
chr1,170600000,170699999,0.00256
chr1,170700000,170799999,0.00287
chr1,170800000,170899999,0.00222
chr1,170900000,170999999,0.00242
chr1,171000000,171099999,0.00188
chr1,171100000,171199999,0.00229
chr1,171200000,171299999,0.00303
chr1,171300000,171399999,0.00259
chr1,171400000,171499999,0.00249
chr1,171500000,171599999,0.00304
chr1,171600000,171699999,0.00302
chr1,171700000,171799999,0.00339
chr1,171800000,171899999,0.00206
chr1,171900000,171999999,0.00166
chr1,172000000,172099999,0.00218
chr1,172100000,172199999,0.00283
chr1,172200000,172299999,0.00209
chr1,172300000,172399999,0.0019
chr1,172400000,172499999,0.00236
chr1,172500000,172599999,0.00164
chr1,172600000,172699999,0.00249
chr1,172700000,172799999,0.00203
chr1,172800000,172899999,0.00242
chr1,172900000,172999999,0.002
chr1,173000000,173099999,0.00226
chr1,173100000,173199999,0.00177
chr1,173200000,173299999,0.00251
chr1,173300000,173399999,0.00392
chr1,173400000,173499999,0.00406
chr1,173500000,173599999,0.00392
chr1,173600000,173699999,0.00369
chr1,173700000,173799999,0.00248
chr1,173800000,173899999,0.00255
chr1,173900000,173999999,0.00303
chr1,174000000,174099999,0.00285
chr1,174100000,174199999,0.00298
chr1,174200000,174299999,0.00233
chr1,174300000,174399999,0.00226
chr1,174400000,174499999,0.00256
chr1,174500000,174599999,0.0029
chr1,174600000,174699999,0.00214
chr1,174700000,174799999,0.00226
chr1,174800000,174899999,0.00229
chr1,174900000,174999999,0.00193
chr1,175000000,175099999,0.0022
chr1,175100000,175199999,0.00277
chr1,175200000,175299999,0.00256
chr1,175300000,175399999,0.00247
chr1,175400000,175499999,0.00202
chr1,175500000,175599999,0.00201
chr1,175600000,175699999,0.00323
chr1,175700000,175799999,0.0031
chr1,175800000,175899999,0.00266
chr1,175900000,175999999,0.00286
chr1,176000000,176099999,0.00348
chr1,176100000,176199999,0.00304
chr1,176200000,176299999,0.00298
chr1,176300000,176399999,0.00196
chr1,176400000,176499999,0.00204
chr1,176500000,176599999,0.00158
chr1,176600000,176699999,0.00186
chr1,176700000,176799999,0.00326
chr1,176800000,176899999,0.00318
chr1,176900000,176999999,0.00341
chr1,177000000,177099999,0.00179
chr1,177100000,177199999,0.00213
chr1,177200000,177299999,0.00263
chr1,177300000,177399999,0.00362
chr1,177400000,177499999,0.00301
chr1,177500000,177599999,0.00416
chr1,177600000,177699999,0.00552
chr1,177700000,177799999,0.00477
chr1,177800000,177899999,0.00337
chr1,177900000,177999999,0.0034
chr1,178000000,178099999,0.00262
chr1,178100000,178199999,0.00252
chr1,178200000,178299999,0.00212
chr1,178300000,178399999,0.00245
chr1,178400000,178499999,0.004
chr1,178500000,178599999,0.00263
chr1,178600000,178699999,0.00232
chr1,178700000,178799999,0.00351
chr1,178800000,178899999,0.00282
chr1,178900000,178999999,0.00268
chr1,179000000,179099999,0.00272
chr1,179100000,179199999,0.00313
chr1,179200000,179299999,0.00244
chr1,179300000,179399999,0.00302
chr1,179400000,179499999,0.00463
chr1,179500000,179599999,0.00305
chr1,179600000,179699999,0.00336
chr1,179700000,179799999,0.00288
chr1,179800000,179899999,0.00267
chr1,179900000,179999999,0.00208
chr1,180000000,180099999,0.0032
chr1,180100000,180199999,0.00243
chr1,180200000,180299999,0.00248
chr1,180300000,180399999,0.00258
chr1,180400000,180499999,0.00243
chr1,180500000,180599999,0.00401
chr1,180600000,180699999,0.00297
chr1,180700000,180799999,0.00364
chr1,180800000,180899999,0.00352
chr1,180900000,180999999,0.00277
chr1,181000000,181099999,0.00238
chr1,181100000,181199999,0.00189
chr1,181200000,181299999,0.00371
chr1,181300000,181399999,0.00398
chr1,181400000,181499999,0.00373
chr1,181500000,181599999,0.00338
chr1,181600000,181699999,0.00261
chr1,181700000,181799999,0.00206
chr1,181800000,181899999,0.00535
chr1,181900000,181999999,0.00343
chr1,182000000,182099999,0.00301
chr1,182100000,182199999,0.00227
chr1,182200000,182299999,0.0033
chr1,182300000,182399999,0.00193
chr1,182400000,182499999,0.00367
chr1,182500000,182599999,0.00287
chr1,182600000,182699999,0.00257
chr1,182700000,182799999,0.00194
chr1,182800000,182899999,0.0021
chr1,182900000,182999999,0.00195
chr1,183000000,183099999,0.00253
chr1,183100000,183199999,0.00218
chr1,183200000,183299999,0.00187
chr1,183300000,183399999,0.00163
chr1,183400000,183499999,0.00153
chr1,183500000,183599999,0.00172
chr1,183600000,183699999,0.00275
chr1,183700000,183799999,0.00341
chr1,183800000,183899999,0.00285
chr1,183900000,183999999,0.00194
chr1,184000000,184099999,0.00199
chr1,184100000,184199999,0.00201
chr1,184200000,184299999,0.00184
chr1,184300000,184399999,0.002
chr1,184400000,184499999,0.00303
chr1,184500000,184599999,0.00263
chr1,184600000,184699999,0.00256
chr1,184700000,184799999,0.00277
chr1,184800000,184899999,0.0025
chr1,184900000,184999999,0.00368
chr1,185000000,185099999,0.00241
chr1,185100000,185199999,0.00476
chr1,185200000,185299999,0.00334
chr1,185300000,185399999,0.00289
chr1,185400000,185499999,0.00266
chr1,185500000,185599999,0.00389
chr1,185600000,185699999,0.00279
chr1,185700000,185799999,0.00278
chr1,185800000,185899999,0.00383
chr1,185900000,185999999,0.00411
chr1,186000000,186099999,0.00473
chr1,186100000,186199999,0.00292
chr1,186200000,186299999,0.00271
chr1,186300000,186399999,0.00362
chr1,186400000,186499999,0.00368
chr1,186500000,186599999,0.00531
chr1,186600000,186699999,0.00398
chr1,186700000,186799999,0.00581
chr1,186800000,186899999,0.00452
chr1,186900000,186999999,0.0042
chr1,187000000,187099999,0.00285
chr1,187100000,187199999,0.00258
chr1,187200000,187299999,0.00286
chr1,187300000,187399999,0.00304
chr1,187400000,187499999,0.00227
chr1,187500000,187599999,0.00309
chr1,187600000,187699999,0.00239
chr1,187700000,187799999,0.00365
chr1,187800000,187899999,0.0042
chr1,187900000,187999999,0.00303
chr1,188000000,188099999,0.00542
chr1,188100000,188199999,0.00352
chr1,188200000,188299999,0.00494
chr1,188300000,188399999,0.00287
chr1,188400000,188499999,0.00231
chr1,188500000,188599999,0.00215
chr1,188600000,188699999,0.00233
chr1,188700000,188799999,0.0032
chr1,188800000,188899999,0.00286
chr1,188900000,188999999,0.00321
chr1,189000000,189099999,0.00347
chr1,189100000,189199999,0.00377
chr1,189200000,189299999,0.00306
chr1,189300000,189399999,0.00296
chr1,189400000,189499999,0.00354
chr1,189500000,189599999,0.00278
chr1,189600000,189699999,0.00234
chr1,189700000,189799999,0.00228
chr1,189800000,189899999,0.00253
chr1,189900000,189999999,0.00291
chr1,190000000,190099999,0.0029
chr1,190100000,190199999,0.00269
chr1,190200000,190299999,0.00279
chr1,190300000,190399999,0.00245
chr1,190400000,190499999,0.00203
chr1,190500000,190599999,0.00213
chr1,190600000,190699999,0.00275
chr1,190700000,190799999,0.00264
chr1,190800000,190899999,0.00466
chr1,190900000,190999999,0.0029
chr1,191000000,191099999,0.00316
chr1,191100000,191199999,0.00276
chr1,191200000,191299999,0.00177
chr1,191300000,191399999,0.00196
chr1,191400000,191499999,0.00164
chr1,191500000,191599999,0.00201
chr1,191600000,191699999,0.00206
chr1,191700000,191799999,0.00319
chr1,191800000,191899999,0.00295
chr1,191900000,191999999,0.00354
chr1,192000000,192099999,0.00344
chr1,192100000,192199999,0.00415
chr1,192200000,192299999,0.00344
chr1,192300000,192399999,0.00482
chr1,192400000,192499999,0.00297
chr1,192500000,192599999,0.00367
chr1,192600000,192699999,0.00464
chr1,192700000,192799999,0.00356
chr1,192800000,192899999,0.0037
chr1,192900000,192999999,0.00329
chr1,193000000,193099999,0.00283
chr1,193100000,193199999,0.00372
chr1,193200000,193299999,0.00349
chr1,193300000,193399999,0.00622
chr1,193400000,193499999,0.00279
chr1,193500000,193599999,0.00201
chr1,193600000,193699999,0.0019
chr1,193700000,193799999,0.00264
chr1,193800000,193899999,0.00252
chr1,193900000,193999999,0.00229
chr1,194000000,194099999,0.00498
chr1,194100000,194199999,0.00427
chr1,194200000,194299999,0.00266
chr1,194300000,194399999,0.00266
chr1,194400000,194499999,0.00205
chr1,194500000,194599999,0.00149
chr1,194600000,194699999,0.00201
chr1,194700000,194799999,0.00207
chr1,194800000,194899999,0.00267
chr1,194900000,194999999,0.00638
chr1,195000000,195099999,0.0075
chr1,195100000,195199999,0.00408
chr1,195200000,195299999,0.00324
chr1,195300000,195399999,0.00207
chr1,195400000,195499999,0.00212
chr1,195500000,195599999,0.00249
chr1,195600000,195699999,0.0021
chr1,195700000,195799999,0.00255
chr1,195800000,195899999,0.00226
chr1,195900000,195999999,0.0016
chr1,196000000,196099999,0.00375
chr1,196100000,196199999,0.00264
chr1,196200000,196299999,0.00331
chr1,196300000,196399999,0.00235
chr1,196400000,196499999,0.00267
chr1,196500000,196599999,0.00248
chr1,196600000,196699999,0.00283
chr1,196700000,196799999,0.00254
chr1,196800000,196899999,0.00364
chr1,196900000,196999999,0.00256
chr1,197000000,197099999,0.00256
chr1,197100000,197199999,0.00195
chr1,197200000,197299999,0.00166
chr1,197300000,197399999,0.00278
chr1,197400000,197499999,0.00238
chr1,197500000,197599999,0.00294
chr1,197600000,197699999,0.00357
chr1,197700000,197799999,0.00314
chr1,197800000,197899999,0.00355
chr1,197900000,197999999,0.00315
chr1,198000000,198099999,0.00295
chr1,198100000,198199999,0.00339
chr1,198200000,198299999,0.00349
chr1,198300000,198399999,0.00391
chr1,198400000,198499999,0.00299
chr1,198500000,198599999,0.00374
chr1,198600000,198699999,0.00249
chr1,198700000,198799999,0.00309
chr1,198800000,198899999,0.00286
chr1,198900000,198999999,0.0035
chr1,199000000,199099999,0.00202
chr1,199100000,199199999,0.00336
chr1,199200000,199299999,0.00301
chr1,199300000,199399999,0.00427
chr1,199400000,199499999,0.00456
chr1,199500000,199599999,0.00485
chr1,199600000,199699999,0.0038
chr1,199700000,199799999,0.00381
chr1,199800000,199899999,0.00363
chr1,199900000,199999999,0.00299
chr1,200000000,200099999,0.00259
chr1,200100000,200199999,0.00319
chr1,200200000,200299999,0.00376
chr1,200300000,200399999,0.00287
chr1,200400000,200499999,0.00365
chr1,200500000,200599999,0.00219
chr1,200600000,200699999,0.00296
chr1,200700000,200799999,0.00277
chr1,200800000,200899999,0.00288
chr1,200900000,200999999,0.00237
chr1,201000000,201099999,0.00279
chr1,201100000,201199999,0.00305
chr1,201200000,201299999,0.00349
chr1,201300000,201399999,0.00295
chr1,201400000,201499999,0.00378
chr1,201500000,201599999,0.00323
chr1,201600000,201699999,0.00321
chr1,201700000,201799999,0.0033
chr1,201800000,201899999,0.00265
chr1,201900000,201999999,0.00348
chr1,202000000,202099999,0.00413
chr1,202100000,202199999,0.00437
chr1,202200000,202299999,0.00365
chr1,202300000,202399999,0.0033
chr1,202400000,202499999,0.00273
chr1,202500000,202599999,0.00332
chr1,202600000,202699999,0.00303
chr1,202700000,202799999,0.00304
chr1,202800000,202899999,0.00285
chr1,202900000,202999999,0.00338
chr1,203000000,203099999,0.00324
chr1,203100000,203199999,0.00355
chr1,203200000,203299999,0.00388
chr1,203300000,203399999,0.00305
chr1,203400000,203499999,0.0026
chr1,203500000,203599999,0.00378
chr1,203600000,203699999,0.00282
chr1,203700000,203799999,0.00414
chr1,203800000,203899999,0.00314
chr1,203900000,203999999,0.00263
chr1,204000000,204099999,0.00285
chr1,204100000,204199999,0.00318
chr1,204200000,204299999,0.00141
chr1,204300000,204399999,0.00315
chr1,204400000,204499999,0.00246
chr1,204500000,204599999,0.00178
chr1,204600000,204699999,0.00407
chr1,204700000,204799999,0.00318
chr1,204800000,204899999,0.0031
chr1,204900000,204999999,0.0025
chr1,205000000,205099999,0.00345
chr1,205100000,205199999,0.00289
chr1,205200000,205299999,0.00437
chr1,205300000,205399999,0.00298
chr1,205400000,205499999,0.00226
chr1,205500000,205599999,0.00399
chr1,205600000,205699999,0.00272
chr1,205700000,205799999,0.0034
chr1,205800000,205899999,0.00344
chr1,205900000,205999999,0.0042
chr1,206000000,206099999,0.0026
chr1,206100000,206199999,0.00316
chr1,206200000,206299999,0.00298
chr1,206300000,206399999,0.00343
chr1,206400000,206499999,0.00322
chr1,206500000,206599999,0.00348
chr1,206600000,206699999,0.00292
chr1,206700000,206799999,0.00352
chr1,206800000,206899999,0.00309
chr1,206900000,206999999,0.00284
chr1,207000000,207099999,0.00312
chr1,207100000,207199999,0.00364
chr1,207200000,207299999,0.0033
chr1,207300000,207399999,0.00338
chr1,207400000,207499999,0.00282
chr1,207500000,207599999,0.00281
chr1,207600000,207699999,0.00258
chr1,207700000,207799999,0.00358
chr1,207800000,207899999,0.00373
chr1,207900000,207999999,0.00261
chr1,208000000,208099999,0.00374
chr1,208100000,208199999,0.003
chr1,208200000,208299999,0.00271
chr1,208300000,208399999,0.00273
chr1,208400000,208499999,0.0031
chr1,208500000,208599999,0.00394
chr1,208600000,208699999,0.00425
chr1,208700000,208799999,0.00411
chr1,208800000,208899999,0.00324
chr1,208900000,208999999,0.0032
chr1,209000000,209099999,0.00291
chr1,209100000,209199999,0.00258
chr1,209200000,209299999,0.00365
chr1,209300000,209399999,0.00269
chr1,209400000,209499999,0.00334
chr1,209500000,209599999,0.00245
chr1,209600000,209699999,0.0022
chr1,209700000,209799999,0.00393
chr1,209800000,209899999,0.00405
chr1,209900000,209999999,0.00296
chr1,210000000,210099999,0.00244
chr1,210100000,210199999,0.00291
chr1,210200000,210299999,0.00256
chr1,210300000,210399999,0.00305
chr1,210400000,210499999,0.00512
chr1,210500000,210599999,0.00298
chr1,210600000,210699999,0.00299
chr1,210700000,210799999,0.0036
chr1,210800000,210899999,0.00334
chr1,210900000,210999999,0.0033
chr1,211000000,211099999,0.00344
chr1,211100000,211199999,0.00483
chr1,211200000,211299999,0.00185
chr1,211300000,211399999,0.00147
chr1,211400000,211499999,0.00181
chr1,211500000,211599999,0.002
chr1,211600000,211699999,0.00298
chr1,211700000,211799999,0.00352
chr1,211800000,211899999,0.00269
chr1,211900000,211999999,0.00373
chr1,212000000,212099999,0.00218
chr1,212100000,212199999,0.00267
chr1,212200000,212299999,0.00223
chr1,212300000,212399999,0.00253
chr1,212400000,212499999,0.00378
chr1,212500000,212599999,0.00328
chr1,212600000,212699999,0.00347
chr1,212700000,212799999,0.00353
chr1,212800000,212899999,0.00327
chr1,212900000,212999999,0.00298
chr1,213000000,213099999,0.00361
chr1,213100000,213199999,0.0034
chr1,213200000,213299999,0.004
chr1,213300000,213399999,0.00285
chr1,213400000,213499999,0.00307
chr1,213500000,213599999,0.00244
chr1,213600000,213699999,0.00143
chr1,213700000,213799999,0.001
chr1,213800000,213899999,0.00119
chr1,213900000,213999999,0.00394
chr1,214000000,214099999,0.00368
chr1,214100000,214199999,0.00321
chr1,214200000,214299999,0.00384
chr1,214300000,214399999,0.00297
chr1,214400000,214499999,0.00199
chr1,214500000,214599999,0.00199
chr1,214600000,214699999,0.00234
chr1,214700000,214799999,0.00513
chr1,214800000,214899999,0.00356
chr1,214900000,214999999,0.00389
chr1,215000000,215099999,0.00485
chr1,215100000,215199999,0.00438
chr1,215200000,215299999,0.0046
chr1,215300000,215399999,0.00411
chr1,215400000,215499999,0.0048
chr1,215500000,215599999,0.00507
chr1,215600000,215699999,0.00355
chr1,215700000,215799999,0.00188
chr1,215800000,215899999,0.00241
chr1,215900000,215999999,0.00282
chr1,216000000,216099999,0.00288
chr1,216100000,216199999,0.0041
chr1,216200000,216299999,0.00564
chr1,216300000,216399999,0.00445
chr1,216400000,216499999,0.00262
chr1,216500000,216599999,0.00249
chr1,216600000,216699999,0.00407
chr1,216700000,216799999,0.00309
chr1,216800000,216899999,0.00372
chr1,216900000,216999999,0.00404
chr1,217000000,217099999,0.00325
chr1,217100000,217199999,0.0033
chr1,217200000,217299999,0.00363
chr1,217300000,217399999,0.00289
chr1,217400000,217499999,0.00238
chr1,217500000,217599999,0.00266
chr1,217600000,217699999,0.00375
chr1,217700000,217799999,0.00359
chr1,217800000,217899999,0.00358
chr1,217900000,217999999,0.0042
chr1,218000000,218099999,0.00328
chr1,218100000,218199999,0.00354
chr1,218200000,218299999,0.00436
chr1,218300000,218399999,0.00156
chr1,218400000,218499999,0.00174
chr1,218500000,218599999,0.00295
chr1,218600000,218699999,0.00327
chr1,218700000,218799999,0.00218
chr1,218800000,218899999,0.00207
chr1,218900000,218999999,0.00359
chr1,219000000,219099999,0.00446
chr1,219100000,219199999,0.0027
chr1,219200000,219299999,0.00214
chr1,219300000,219399999,0.00248
chr1,219400000,219499999,0.00244
chr1,219500000,219599999,0.00318
chr1,219600000,219699999,0.00241
chr1,219700000,219799999,0.00352
chr1,219800000,219899999,0.0041
chr1,219900000,219999999,0.00318
chr1,220000000,220099999,0.00334
chr1,220100000,220199999,0.00309
chr1,220200000,220299999,0.00307
chr1,220300000,220399999,0.00318
chr1,220400000,220499999,0.00204
chr1,220500000,220599999,0.00196
chr1,220600000,220699999,0.00218
chr1,220700000,220799999,0.00434
chr1,220800000,220899999,0.00251
chr1,220900000,220999999,0.00133
chr1,221000000,221099999,0.00225
chr1,221100000,221199999,0.00214
chr1,221200000,221299999,0.00277
chr1,221300000,221399999,0.00395
chr1,221400000,221499999,0.00183
chr1,221500000,221599999,0.00237
chr1,221600000,221699999,0.00293
chr1,221700000,221799999,0.00352
chr1,221800000,221899999,0.00147
chr1,221900000,221999999,0.00464
chr1,222000000,222099999,0.00431
chr1,222100000,222199999,0.00644
chr1,222200000,222299999,0.00586
chr1,222300000,222399999,0.005
chr1,222400000,222499999,0.00334
chr1,222500000,222599999,0.00241
chr1,222600000,222699999,0.00255
chr1,222700000,222799999,0.00266
chr1,222800000,222899999,0.00277
chr1,222900000,222999999,0.00356
chr1,223000000,223099999,0.00234
chr1,223100000,223199999,0.00295
chr1,223200000,223299999,0.00342
chr1,223300000,223399999,0.00382
chr1,223400000,223499999,0.00358
chr1,223500000,223599999,0.00311
chr1,223600000,223699999,0.00287
chr1,223700000,223799999,0.00246
chr1,223800000,223899999,0.00235
chr1,223900000,223999999,0.00283
chr1,224000000,224099999,0.00382
chr1,224100000,224199999,0.00285
chr1,224200000,224299999,0.00218
chr1,224300000,224399999,0.00251
chr1,224400000,224499999,0.00236
chr1,224500000,224599999,0.00186
chr1,224600000,224699999,0.00527
chr1,224700000,224799999,0.0025
chr1,224800000,224899999,0.0032
chr1,224900000,224999999,0.00295
chr1,225000000,225099999,0.00234
chr1,225100000,225199999,0.00312
chr1,225200000,225299999,0.0036
chr1,225300000,225399999,0.00411
chr1,225400000,225499999,0.00483
chr1,225500000,225599999,0.00407
chr1,225600000,225699999,0.00339
chr1,225700000,225799999,0.00337
chr1,225800000,225899999,0.00282
chr1,225900000,225999999,0.00216
chr1,226000000,226099999,0.00236
chr1,226100000,226199999,0.00281
chr1,226200000,226299999,0.00356
chr1,226300000,226399999,0.00176
chr1,226400000,226499999,0.00283
chr1,226500000,226599999,0.00333
chr1,226600000,226699999,0.00251
chr1,226700000,226799999,0.00237
chr1,226800000,226899999,0.00342
chr1,226900000,226999999,0.0027
chr1,227000000,227099999,0.0034
chr1,227100000,227199999,0.00387
chr1,227200000,227299999,0.00284
chr1,227300000,227399999,0.0038
chr1,227400000,227499999,0.00351
chr1,227500000,227599999,0.00282
chr1,227600000,227699999,0.00311
chr1,227700000,227799999,0.00322
chr1,227800000,227899999,0.00303
chr1,227900000,227999999,0.00296
chr1,228000000,228099999,0.00305
chr1,228100000,228199999,0.0022
chr1,228200000,228299999,0.00372
chr1,228300000,228399999,0.00395
chr1,228400000,228499999,0.00348
chr1,228500000,228599999,0.00434
chr1,228600000,228699999,0.00257
chr1,228700000,228799999,0.00434
chr1,228800000,228899999,0.00333
chr1,228900000,228999999,0.00711
chr1,229000000,229099999,0.00378
chr1,229100000,229199999,0.00365
chr1,229200000,229299999,0.00364
chr1,229300000,229399999,0.00285
chr1,229400000,229499999,0.00207
chr1,229500000,229599999,0.00299
chr1,229600000,229699999,0.00314
chr1,229700000,229799999,0.00211
chr1,229800000,229899999,0.00236
chr1,229900000,229999999,0.00245
chr1,230000000,230099999,0.00423
chr1,230100000,230199999,0.00281
chr1,230200000,230299999,0.0038
chr1,230300000,230399999,0.00499
chr1,230400000,230499999,0.00317
chr1,230500000,230599999,0.00378
chr1,230600000,230699999,0.00353
chr1,230700000,230799999,0.00375
chr1,230800000,230899999,0.00361
chr1,230900000,230999999,0.00408
chr1,231000000,231099999,0.00357
chr1,231100000,231199999,0.00243
chr1,231200000,231299999,0.00272
chr1,231300000,231399999,0.0026
chr1,231400000,231499999,0.00297
chr1,231500000,231599999,0.00443
chr1,231600000,231699999,0.00363
chr1,231700000,231799999,0.00388
chr1,231800000,231899999,0.00388
chr1,231900000,231999999,0.00442
chr1,232000000,232099999,0.00369
chr1,232100000,232199999,0.0037
chr1,232200000,232299999,0.00338
chr1,232300000,232399999,0.0044
chr1,232400000,232499999,0.00369
chr1,232500000,232599999,0.0033
chr1,232600000,232699999,0.00459
chr1,232700000,232799999,0.00369
chr1,232800000,232899999,0.00371
chr1,232900000,232999999,0.00457
chr1,233000000,233099999,0.00431
chr1,233100000,233199999,0.00365
chr1,233200000,233299999,0.00123
chr1,233300000,233399999,0.00176
chr1,233400000,233499999,0.00261
chr1,233500000,233599999,0.00308
chr1,233600000,233699999,0.00268
chr1,233700000,233799999,0.00341
chr1,233800000,233899999,0.00374
chr1,233900000,233999999,0.00261
chr1,234000000,234099999,0.00247
chr1,234100000,234199999,0.00379
chr1,234200000,234299999,0.0037
chr1,234300000,234399999,0.00393
chr1,234400000,234499999,0.00572
chr1,234500000,234599999,0.00451
chr1,234600000,234699999,0.00465
chr1,234700000,234799999,0.00576
chr1,234800000,234899999,0.00599
chr1,234900000,234999999,0.0048
chr1,235000000,235099999,0.00277
chr1,235100000,235199999,0.00403
chr1,235200000,235299999,0.00398
chr1,235300000,235399999,0.00355
chr1,235400000,235499999,0.00359
chr1,235500000,235599999,0.00372
chr1,235600000,235699999,0.00355
chr1,235700000,235799999,0.00509
chr1,235800000,235899999,0.00498
chr1,235900000,235999999,0.00279
chr1,236000000,236099999,0.00422
chr1,236100000,236199999,0.00469
chr1,236200000,236299999,0.00292
chr1,236300000,236399999,0.00338
chr1,236400000,236499999,0.00382
chr1,236500000,236599999,0.00454
chr1,236600000,236699999,0.00385
chr1,236700000,236799999,0.00459
chr1,236800000,236899999,0.00421
chr1,236900000,236999999,0.00404
chr1,237000000,237099999,0.00385
chr1,237100000,237199999,0.00361
chr1,237200000,237299999,0.00317
chr1,237300000,237399999,0.0028
chr1,237400000,237499999,0.00312
chr1,237500000,237599999,0.0027
chr1,237600000,237699999,0.0024
chr1,237700000,237799999,0.00258
chr1,237800000,237899999,0.00341
chr1,237900000,237999999,0.00292
chr1,238000000,238099999,0.0032
chr1,238100000,238199999,0.00439
chr1,238200000,238299999,0.00583
chr1,238300000,238399999,0.00293
chr1,238400000,238499999,0.00324
chr1,238500000,238599999,0.00404
chr1,238600000,238699999,0.0041
chr1,238700000,238799999,0.00388
chr1,238800000,238899999,0.00265
chr1,238900000,238999999,0.00339
chr1,239000000,239099999,0.00325
chr1,239100000,239199999,0.00421
chr1,239200000,239299999,0.0036
chr1,239300000,239399999,0.00331
chr1,239400000,239499999,0.00376
chr1,239500000,239599999,0.00333
chr1,239600000,239699999,0.00342
chr1,239700000,239799999,0.00272
chr1,239800000,239899999,0.00308
chr1,239900000,239999999,0.00332
chr1,240000000,240099999,0.00449
chr1,240100000,240199999,0.00573
chr1,240200000,240299999,0.00445
chr1,240300000,240399999,0.00362
chr1,240400000,240499999,0.00589
chr1,240500000,240599999,0.0072
chr1,240600000,240699999,0.00459
chr1,240700000,240799999,0.0037
chr1,240800000,240899999,0.00379
chr1,240900000,240999999,0.00424
chr1,241000000,241099999,0.0058
chr1,241100000,241199999,0.00795
chr1,241200000,241299999,0.00756
chr1,241300000,241399999,0.00599
chr1,241400000,241499999,0.00345
chr1,241500000,241599999,0.00203
chr1,241600000,241699999,0.00172
chr1,241700000,241799999,0.00198
chr1,241800000,241899999,0.002
chr1,241900000,241999999,0.00151
chr1,242000000,242099999,0.00199
chr1,242100000,242199999,0.00174
chr1,242200000,242299999,0.00329
chr1,242300000,242399999,0.00292
chr1,242400000,242499999,0.00363
chr1,242500000,242599999,0.00537
chr1,242600000,242699999,0.00258
chr1,242700000,242799999,0.0046
chr1,242800000,242899999,0.00317
chr1,242900000,242999999,0.00293
chr1,243000000,243099999,0.00261
chr1,243100000,243199999,0.00259
chr1,243200000,243299999,0.0037
chr1,243300000,243399999,0.003
chr1,243400000,243499999,0.00385
chr1,243500000,243599999,0.00431
chr1,243600000,243699999,0.00517
chr1,243700000,243799999,0.00383
chr1,243800000,243899999,0.00418
chr1,243900000,243999999,0.00408
chr1,244000000,244099999,0.00524
chr1,244100000,244199999,0.00428
chr1,244200000,244299999,0.00537
chr1,244300000,244399999,0.005
chr1,244400000,244499999,0.00678
chr1,244500000,244599999,0.0039
chr1,244600000,244699999,0.00308
chr1,244700000,244799999,0.00536
chr1,244800000,244899999,0.00321
chr1,244900000,244999999,0.00416
chr1,245000000,245099999,0.00395
chr1,245100000,245199999,0.00275
chr1,245200000,245299999,0.00437
chr1,245300000,245399999,0.00341
chr1,245400000,245499999,0.00428
chr1,245500000,245599999,0.00296
chr1,245600000,245699999,0.00522
chr1,245700000,245799999,0.00361
chr1,245800000,245899999,0.00399
chr1,245900000,245999999,0.00356
chr1,246000000,246099999,0.00549
chr1,246100000,246199999,0.00544
chr1,246200000,246299999,0.00267
chr1,246300000,246399999,0.00252
chr1,246400000,246499999,0.00373
chr1,246500000,246599999,0.00586
chr1,246600000,246699999,0.00682
chr1,246700000,246799999,0.00659
chr1,246800000,246899999,0.00605
chr1,246900000,246999999,0.00237
chr1,247000000,247099999,0.00289
chr1,247100000,247199999,0.00269
chr2,0,99999,0.00257
chr2,100000,199999,0.00359
chr2,200000,299999,0.00264
chr2,300000,399999,0.00237
chr2,400000,499999,0.00304
chr2,500000,599999,0.00407
chr2,600000,699999,0.00514
chr2,700000,799999,0.00402
chr2,800000,899999,0.00646
chr2,900000,999999,0.00385
chr2,1000000,1099999,0.00428
chr2,1100000,1199999,0.00667
chr2,1200000,1299999,0.00457
chr2,1300000,1399999,0.0041
chr2,1400000,1499999,0.00727
chr2,1500000,1599999,0.00365
chr2,1600000,1699999,0.00351
chr2,1700000,1799999,0.00395
chr2,1800000,1899999,0.00391
chr2,1900000,1999999,0.00297
chr2,2000000,2099999,0.00156
chr2,2100000,2199999,0.00176
chr2,2200000,2299999,0.00303
chr2,2300000,2399999,0.00284
