chr,start,end
chr4,44725101,44729519
chr4,44835826,44845198
chr4,44835871,44849608
chr4,44835871,44849608
chr4,44835871,44849608
chr4,44835871,44847574
chr4,44847863,44849608
chr4,45037329,45038676
chr4,48817200,48824716
chr4,48824717,48832543
chr4,48853406,48863862
chr4,48853406,48900452
chr4,48853406,48902345
chr4,48853442,48942797
chr4,48858972,48901736
chr4,48862927,48887489
chr4,48867038,48981554
chr4,48872739,48942767
chr4,48896098,48904609
chr4,48900982,48942797
chr4,48907096,48909798
chr4,48912076,48942744
chr4,48912510,48942744
chr4,48913713,48942744
chr4,48914599,48942748
chr4,48920102,48942764
chr4,48928615,48942772
chr4,48939533,48942757
chr4,48939533,48942769
chr4,48942794,48978196
chr4,48942794,48952760
chr4,48942794,48975375
chr4,48942808,48964912
chr4,48947417,48951435
chr4,48958976,48964912
chr4,48958976,48964912
chr4,48958998,48964912
chr4,48958999,48964912
chr4,48959000,48964912
chr4,48964913,48968351
chr4,48964913,48968351
chr4,48965017,48968369
chr4,48967331,48968517
chr4,48970092,48997121
chr4,48975698,48981510
chr4,48977660,48980612
chr4,48980042,48992209
chr4,48981398,48984218
chr4,48981720,48987544
chr4,48983682,48986627
chr4,48987417,48990381
chr4,48987417,48993724
chr4,48987739,48993681
chr4,48989464,48998643
chr4,48989845,48992782
chr4,48990214,48998167
chr4,48991328,48998167
chr4,48992210,49004643
chr4,48993568,48996536
chr4,48993891,48999817
chr4,48996000,49009229
chr4,48999704,49012940
chr4,49000027,49005801
chr4,49005799,49033698
chr4,49005799,49006944
chr4,49009101,49015046
chr4,49010279,49021436
chr4,49010755,49018737
chr4,49012404,49015369
chr4,49015213,49022413
chr4,49015256,49018922
chr4,49016159,49019106
chr4,49016910,49024651
chr4,49018570,49022413
chr4,49022257,49033698
chr4,49022301,49028113
chr4,49023199,49026151
chr4,49025615,49033698
chr4,49183699,49186904
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49206867
chr4,49183699,49193589
chr4,49183699,49186934
chr4,49206867,49211144
chr4,49206868,49218690
chr4,49206868,49213484
chr4,49206868,49213484
chr4,49206868,49323392
chr4,49206868,49210394
chr4,49206896,49213162
chr4,49207814,49210763
chr4,49208087,49213484
chr4,49208563,49213481
chr4,49208563,49213473
chr4,49210227,49246210
chr4,49213484,49246210
chr4,49220261,49221447
chr4,49220409,49223652
chr4,49220427,49223756
chr4,49220427,49223756
chr4,49223757,49246196
chr4,49223757,49229714
chr4,49223757,49229713
chr4,49223757,49229712
chr4,49223757,49229712
chr4,49223757,49229711
chr4,49236127,49246210
chr4,49237451,49241464
chr4,49246207,49249453
chr4,49246207,49285042
chr4,49246207,49260371
chr4,49246207,49328035
chr4,49246207,49268894
chr4,49246211,49317691
chr4,49246242,49273463
chr4,49246242,49273463
chr4,49246247,49249453
chr4,49246253,49273463
chr4,49246255,49273467
chr4,49246255,49274056
chr4,49246260,49273467
chr4,49281414,49296661
chr4,49283679,49317691
chr4,49284280,49323390
chr4,49285572,49328071
chr4,49302822,49317691
chr4,49323390,49328071
chr4,49323390,49328071
chr4,49323390,49328035
chr4,54795932,54799539
chr4,54813379,54816976
chr4,55790867,55791913
chr4,55928518,55934020
chr4,56954285,56956474
chr4,57062707,57064598
chr4,57494253,57496764
chr4,57495450,57496764
chr4,60334068,60350708
chr4,60334068,60347486
chr4,60334339,60350602
chr4,60900804,60903587
chr4,63058673,63059882
chr4,63058707,63059849
chr4,63058707,63059882
chr4,63058707,63059889
chr4,63058708,63059891
chr4,63058754,63059875
chr4,63058765,63059898
chr4,63058765,63059891
chr4,63058820,63059890
chr4,63366591,63368914
chr4,66121662,66122684
chr4,67346408,67347679
chr4,67917266,67918879
chr4,68430054,68431168
chr4,68587818,68590824
chr4,68608923,68611165
chr4,68906145,69118386
chr4,69053244,69090495
chr4,69088958,69118386
chr4,69170545,69199999
chr4,69170545,69275441
chr4,69200693,69220586
chr4,69375442,69572596
chr4,69522590,69627435
chr4,69656143,69664048
chr4,69660330,69678370
chr4,69664084,69682549
chr4,69665507,69678352
chr4,69667435,69682548
chr4,69679392,69682549
chr4,69680859,69682513
chr4,69682547,69701610
chr4,69682897,69701610
chr4,69683400,69692155
chr4,69690232,69701610
chr4,69694614,69701610
chr4,69705988,69713867
chr4,69712107,69731458
chr4,69712107,69731458
chr4,69712123,69731458
chr4,69712123,69731458
chr4,69713237,69731461
chr4,69716352,69719477
chr4,69731461,69733255
chr4,69731461,69733255
chr4,69733287,69735298
chr4,69733288,69735295
chr4,69733337,69735295
chr4,69749243,69754115
chr4,69764188,69770352
chr4,69775613,69784749
chr4,69775613,69780771
chr4,69775629,69784754
chr4,69783058,69784334
chr4,69795778,69801355
chr4,69808853,69825268
chr4,69825270,69834575
chr4,69825270,69834243
chr4,69825993,69827635
chr4,69852686,69860146
chr4,69868786,69898018
chr4,69874581,69893939
chr4,69874944,69876944
chr4,69881008,69882805
chr4,69883002,69897803
chr4,69898035,69923750
chr4,69899233,69923750
chr4,69899288,69923750
chr4,69904023,69923750
chr4,69904884,69923750
chr4,69935433,69957901
chr4,69969807,69976083
chr4,69996812,70000000
chr4,69996856,69999999
chr4,70025981,70056445
chr4,70026192,70037628
chr4,70026614,70028359
chr4,70029986,70046845
chr4,70044405,70046400
chr4,70056452,70083655
chr4,70070270,70136447
chr4,70076356,70083654
chr4,70083654,70118001
chr4,70087484,70120425
chr4,70099387,70136091
chr4,70100460,70119119
chr4,70126983,70133846
chr4,70128929,70136089
chr4,70137240,70144617
chr4,70137240,70196502
chr4,70137240,70144617
chr4,70146552,70163785
chr4,70147093,70155471
chr4,70153568,70156557
chr4,70156274,70219147
chr4,70158866,70176682
chr4,70175406,70201972
chr4,70176706,70195394
chr4,70177841,70201977
chr4,70180792,70183957
chr4,70205798,70219147
chr4,70205799,70213097
chr4,70222826,70248606
chr4,70235221,70248606
chr4,70241287,70303736
chr4,70253284,70272377
chr4,70260929,70276171
chr4,70265250,70303729
chr4,70284396,70303736
chr4,70285715,70302664
chr4,70286828,70303525
chr4,70303744,70332530
chr4,70303744,70332530
chr4,70303747,70324851
chr4,70305042,70323745
chr4,70306177,70333763
chr4,70336065,70352094
chr4,70336065,70352024
chr4,70338304,70343763
chr4,70343962,70345639
chr4,70349683,70351626
chr4,70352105,70353177
chr4,70352105,70353177
chr4,70352105,70353177
chr4,70352105,70353177
chr4,70352105,70353175
chr4,70352105,70353177
chr4,70352105,70353177
chr4,70352105,70353177
chr4,70352105,70353177
chr4,70352105,70353177
chr4,70352105,70353177
chr4,70353188,70358029
chr4,70482411,70483510
chr4,70483613,70484799
chr4,70925719,70937215
chr4,70947977,70959544
chr4,71114233,71117488
chr4,71121447,71124674
chr4,71527580,71536854
chr4,71711855,71721129
chr4,71891095,71893193
chr4,73625314,73627786
chr4,73691642,73693774
chr4,73891785,73893084
chr4,73891818,73893027
chr4,73891818,73893027
chr4,73891822,73893027
chr4,73891822,73893084
chr4,73891822,73893084
chr4,73891822,73893084
chr4,73891822,73893024
chr4,73891822,73893027
chr4,73891891,73893027
chr4,73891891,73893084
chr4,73891891,73893084
chr4,73891891,73893027
chr4,73891891,73893027
chr4,73891935,73893014
chr4,73891935,73893027
chr4,73891946,73893019
chr4,73891952,73893084
chr4,73891960,73893084
chr4,73892012,73893084
chr4,73892060,73893084
chr4,74183363,74185047
chr4,74183672,74185046
chr4,75022851,75024182
chr4,75022855,75024195
chr4,75022855,75024195
chr4,75022857,75024195
chr4,75022857,75024194
chr4,75022857,75024182
chr4,75022857,75024195
chr4,75022857,75024182
chr4,75022857,75024160
chr4,75022857,75024169
chr4,75022857,75024199
chr4,75022857,75024182
chr4,75022857,75024182
chr4,75022857,75024173
chr4,75022857,75024134
chr4,75022857,75023943
chr4,75022858,75024182
chr4,75022859,75024194
chr4,75022859,75024173
chr4,75022859,75024180
chr4,75022859,75024195
chr4,75022860,75024142
chr4,75022861,75024142
chr4,75022861,75024192
chr4,75022861,75024171
chr4,75022862,75024195
chr4,75022862,75024182
chr4,75022862,75024132
chr4,75022863,75024182
chr4,75022863,75024196
chr4,75022863,75024199
chr4,75022864,75024182
chr4,75022866,75024142
chr4,75022866,75024141
chr4,75022867,75024195
chr4,75022869,75024171
chr4,75022873,75024170
chr4,75022873,75024182
chr4,75022923,75024170
chr4,75022943,75024195
chr4,75501329,75542351
chr4,75671304,75712285
chr4,77019037,77020142
chr4,77024002,77025098
chr4,77026778,77028180
chr4,78221768,78223336
chr4,78221768,78223353
chr4,78221770,78223288
chr4,78221771,78223336
chr4,78221772,78223331
chr4,78221773,78223302
chr4,78221773,78223315
chr4,78221777,78223332
chr4,78221785,78223559
chr4,78221785,78223333
chr4,78221785,78223336
chr4,78221785,78223332
chr4,78221785,78223320
chr4,78221785,78223322
chr4,78221785,78223190
chr4,78221788,78223336
chr4,78221790,78223332
chr4,78321358,78322581
chr4,78858199,78860821
chr4,79127703,79128989
chr4,79127703,79129050
chr4,79127703,79129029
chr4,79127703,79128978
chr4,79127704,79129028
chr4,79127707,79129054
chr4,79127711,79129038
chr4,79127711,79129052
chr4,79127711,79129052
chr4,79127711,79129050
chr4,79127711,79129029
chr4,79127711,79129053
chr4,79127711,79129052
chr4,79127711,79129052
chr4,79127711,79129051
chr4,79127711,79129006
chr4,79127711,79129011
chr4,79127711,79129053
chr4,79127711,79129052
chr4,79127711,79129052
chr4,79127711,79129050
chr4,79127711,79129049
chr4,79127711,79129035
chr4,79127711,79129031
chr4,79127711,79129028
chr4,79127711,79128980
chr4,79127711,79128895
chr4,79127711,79128776
chr4,79127713,79129029
chr4,79127713,79129038
chr4,79127716,79129024
chr4,79127717,79129052
chr4,79127719,79129029
chr4,79127723,79129054
chr4,79127735,79128929
chr4,79127772,79129035
chr4,79127783,79129016
chr4,79127784,79129052
chr4,79127796,79129023
chr4,79141509,79144226
chr4,79320408,79321900
chr4,79320408,79322319
chr4,80050968,80054983
chr4,80904279,80905892
chr4,81082065,81084788
chr4,81219737,81221539
chr4,81301226,81302274
chr4,81301227,81302260
chr4,81301227,81302260
chr4,81301229,81302260
chr4,81301229,81302260
chr4,81301229,81302260
chr4,81301230,81302260
chr4,81301230,81302260
chr4,81301230,81302260
chr4,81301230,81302260
chr4,81301230,81302260
chr4,81301230,81302259
chr4,81301230,81302260
chr4,81301231,81302255
chr4,81301231,81302260
chr4,81301238,81302260
chr4,81301238,81302260
chr4,81301242,81302246
chr4,81525658,81526905
chr4,81798750,81803288
chr4,82010399,82013887
chr4,82397539,82398925
chr4,83268705,83270192
chr4,83268767,83270192
chr4,83268767,83270192
chr4,83268771,83269849
chr4,83268771,83271790
chr4,83268777,83270192
chr4,83268778,83270559
chr4,83268861,83270192
chr4,83268879,83270545
chr4,83269013,83270192
chr4,83269663,83271790
chr4,83415523,83417246
chr4,83541593,83542786
chr4,83541596,83542731
chr4,83563389,83565062
chr4,83716641,83720263
chr4,83716641,83721561
chr4,83716641,83721548
chr4,83718449,83721561
chr4,83720118,83721561
chr4,84601116,84603064
chr4,85043421,85045493
chr4,85384068,85388338
chr4,85396812,85398264
chr4,85500347,85501534
chr4,85606075,85607221
chr4,86163460,86164814
chr4,86386314,86388962
chr4,86387019,86389028
chr4,88053161,88055081
chr4,88279399,88281215
chr4,88347267,88348364
chr4,88347290,88348364
chr4,89031930,89034211
chr4,89661175,89663902
chr4,91367784,91374136
chr4,92379003,92380254
chr4,92380255,92381506
chr4,92515714,92516940
chr4,97186589,97187659
chr4,99054650,99057595
chr4,99054650,99056594
chr4,99184526,99185669
chr4,99184526,99185665
chr4,99184535,99185646
chr4,99184661,99185671
chr4,100020123,100021308
chr4,100020237,100021317
chr4,100211152,100212887
chr4,101036428,101038150
chr4,101039733,101041332
chr4,101130128,101131661
chr4,101130130,101131661
chr4,101130130,101131661
chr4,101130130,101131661
chr4,101130130,101131651
chr4,101130130,101131670
chr4,101130130,101131670
chr4,101130130,101131661
chr4,101130131,101131661
chr4,101130133,101131634
chr4,101130136,101131661
chr4,101130140,101131661
chr4,101130141,101131670
chr4,101130141,101131661
chr4,101130141,101131661
chr4,101130141,101131537
chr4,101130145,101131661
chr4,101130175,101131661
chr4,101130412,101131661
chr4,101901842,101903683
chr4,102602829,102606488
chr4,103867167,103868620
chr4,103868723,103870449
chr4,103868726,103870450
chr4,103936375,103937701
chr4,104027135,104116907
chr4,104027135,104037151
chr4,104027135,104116907
chr4,104027136,104116907
chr4,104033696,104079659
chr4,104037150,104116907
chr4,104037150,104116907
chr4,104100054,104102326
chr4,104218214,104220361
chr4,104349086,104350581
chr4,104374706,104383576
chr4,104527260,104536135
chr4,104715747,104717124
chr4,106625221,106626967
chr4,106625224,106626978
chr4,106625230,106626978
chr4,106625231,106626983
chr4,106625232,106626993
chr4,106625232,106626978
chr4,106625232,106626914
chr4,106625232,106626988
chr4,106625232,106626993
chr4,106625232,106626988
chr4,106625232,106626978
chr4,106625239,106626988
chr4,106625243,106626991
chr4,106625302,106626967
chr4,106625302,106626988
chr4,106625302,106626850
chr4,106625302,106626978
chr4,106625454,106626967
chr4,106625602,106626936
chr4,106625919,106626983
chr4,106819427,106820702
chr4,107397005,107398460
chr4,107696607,107698677
chr4,108904461,108906294
chr4,109926735,109929457
chr4,109926735,109928795
chr4,110189642,110191086
chr4,110486744,110488214
chr4,110486744,110488209
chr4,110486744,110488209
chr4,110486744,110488216
chr4,110693405,110694738
chr4,110693405,110694722
chr4,110693440,110694743
chr4,110735398,110737145
chr4,110814384,110815715
chr4,110814384,110815709
chr4,110814388,110815681
chr4,110814395,110815705
chr4,110814425,110815689
chr4,110814679,110815698
chr4,111190885,111192069
chr4,111539578,111541122
chr4,111539587,111541120
chr4,111539587,111541130
chr4,111539587,111541110
chr4,111539587,111541122
chr4,111539588,111541122
chr4,111539589,111541130
chr4,111539591,111541122
chr4,111539591,111541130
chr4,111539591,111540997
chr4,111539593,111541127
chr4,111539593,111541130
chr4,111539596,111541129
chr4,111553596,111556379
chr4,111563537,111591353
chr4,111614178,111632615
chr4,111621767,111632604
chr4,112084091,112086471
chr4,112084091,112085772
chr4,113596854,113598171
chr4,113825645,113826657
chr4,113949505,113950580
chr4,114055237,114056376
chr4,117061261,117062639
chr4,117061271,117062647
chr4,117061271,117062647
chr4,117061276,117062639
chr4,117061297,117062639
chr4,117061401,117062639
chr4,117061426,117062639
chr4,117438432,117440910
chr4,117439205,117440789
chr4,117700391,117701704
chr4,117739895,117740952
chr4,119086013,119088175
chr4,119333914,119335277
chr4,119333914,119335277
chr4,119333914,119335277
chr4,119333914,119335277
chr4,119333914,119335241
chr4,119333914,119335241
chr4,119333914,119335241
chr4,119558636,119564783
chr4,119558636,119564783
chr4,119558636,119607978
chr4,119558636,119584233
chr4,119558636,119570842
chr4,119558636,119570842
chr4,119558636,119564783
chr4,119558636,119564783
chr4,119558636,119607978
chr4,119558636,119607978
chr4,119558636,119570842
chr4,119558636,119570842
chr4,119558636,119570842
chr4,119572113,119586239
chr4,119572113,119586239
chr4,119572113,119586239
chr4,119572113,119586239
chr4,119572113,119586239
chr4,119607980,119719286
chr4,119732282,119741001
chr4,119732282,119741001
chr4,119732287,119741001
chr4,119732289,119737408
chr4,119732292,119741001
chr4,119732321,119741001
chr4,119733847,119741001
chr4,119733847,119741001
chr4,119733847,119741001
chr4,119733847,119741001
chr4,119733847,119741001
chr4,119733847,119741001
chr4,119733847,119741001
chr4,119733847,119734986
chr4,119735444,119741001
chr4,119735898,119741001
chr4,119739198,119741001
chr4,119740793,119774990
chr4,119740795,119778181
chr4,119740796,119771273
chr4,119740796,119771273
chr4,119740796,119771273
chr4,119740796,119771273
chr4,119740796,119812010
chr4,119740796,119771445
chr4,119740796,119779388
chr4,119740796,119771273
chr4,119740796,119764662
chr4,119740796,119771273
chr4,119740796,119771273
chr4,119740796,119750589
chr4,119740816,119771949
chr4,119740816,119774978
chr4,119741091,119780250
chr4,119742993,119745265
chr4,119745268,119771263
chr4,119745848,119779425
chr4,119753282,119775513
chr4,119753658,119775513
chr4,119753658,119775513
chr4,119756611,119774990
chr4,119762069,119771273
chr4,119767884,119771518
chr4,119767884,119771518
chr4,119767884,119774990
chr4,119767884,119771273
chr4,119767884,119771273
chr4,119767884,119772428
chr4,119767884,119772428
chr4,119767884,119772428
chr4,119767893,119774990
chr4,119769115,119774984
chr4,119774641,119806985
chr4,119774641,119787138
chr4,119774641,119812010
chr4,119774641,119812010
chr4,119774641,119784262
chr4,119774641,119780203
chr4,119774641,119779425
chr4,119774653,119784262
chr4,119774661,119788629
chr4,119774661,119799844
chr4,119774661,119812010
chr4,119774661,119799844
chr4,119774661,119799844
chr4,119774661,119799844
chr4,119774661,119812010
chr4,119774661,119801827
chr4,119774661,119799844
chr4,119775133,119802082
chr4,119775133,119812010
chr4,119775133,119799844
chr4,119778609,119784263
chr4,119779142,119812010
chr4,119780653,119784041
chr4,119780828,119799844
chr4,119781277,119784262
chr4,119784276,119804362
chr4,119785257,119786329
chr4,119785257,119786586
chr4,119787157,119789442
chr4,119787923,119799844
chr4,119789052,119812010
chr4,119805637,119812010
chr4,119805637,119812010
chr4,119805637,119812010
chr4,119805637,119812010
chr4,119805637,119812010
chr4,120472673,120543675
chr4,120532427,120535674
chr4,120532427,120533913
chr4,120543675,120580940
chr4,120543675,120547130
chr4,120543675,120546719
chr4,120543675,120547130
chr4,120543675,120547130
chr4,120543675,120547130
chr4,120543675,120547150
chr4,120543675,120595350
chr4,120543675,120547150
chr4,120543675,120546719
chr4,120543675,120591817
chr4,120543675,120547130
chr4,120543675,120547130
chr4,120543675,120547130
chr4,120543675,120591379
chr4,120543675,120547150
chr4,120543675,120547150
chr4,120543675,120547150
chr4,120543675,120547150
chr4,120543675,120547150
chr4,120543675,120547150
chr4,120543675,120547138
chr4,120543675,120547130
chr4,120543675,120547130
chr4,120543675,120546719
chr4,120546339,120568115
chr4,120546339,120568115
chr4,120546350,120568462
chr4,120546810,120552668
chr4,120546812,120606557
chr4,120546812,120584662
chr4,120546812,120565162
chr4,120547163,120580643
chr4,120549376,120553903
chr4,120549376,120553903
chr4,120549833,120605551
chr4,120550267,120553903
chr4,120550267,120553903
chr4,120550339,120605795
chr4,120550511,120593728
chr4,120550511,120593728
chr4,120550511,120593728
chr4,120550511,120593728
chr4,120550511,120600551
chr4,120550511,120553903
chr4,120550511,120553903
chr4,120550511,120559706
chr4,120550511,120593728
chr4,120550511,120588048
chr4,120557129,120593728
chr4,120571175,120593728
chr4,120576480,120578747
chr4,120586240,120595321
chr4,120592589,120593728
chr4,120592680,120606557
chr4,120597592,120600721
chr4,120597592,120600145
chr4,120597592,120600145
chr4,120597592,120600145
chr4,120600797,120606557
chr4,120606563,120611879
chr4,122508501,122510493
chr4,123216018,123218542
chr4,123570229,123571238
chr4,123879978,123881324
chr4,124164345,124166989
chr4,124164595,124165806
chr4,127704560,127705668
chr4,129296398,129297468
chr4,129768682,129769930
chr4,130275618,130278392
chr4,132800001,132863544
chr4,132800001,132863544
chr4,132800001,132863544
chr4,132800001,132859976
chr4,132800001,132828343
chr4,132853122,132863544
chr4,132853122,132863544
chr4,132863562,132866716
chr4,132863771,132866275
chr4,132863778,132905745
chr4,132863846,132883780
chr4,132864286,132900797
chr4,132864873,132866717
chr4,132864873,132866717
chr4,132864873,132866717
chr4,132864874,132866717
chr4,132866277,132868752
chr4,132867379,132869194
chr4,132867379,132869194
chr4,132867379,132869194
chr4,132867380,132869194
chr4,132869856,132871695
chr4,132869856,132871695
chr4,132869856,132871695
chr4,132869869,132871695
chr4,132870755,132874185
chr4,132872357,132874186
chr4,132872357,132874186
chr4,132872357,132874186
chr4,132872358,132874186
chr4,132874845,132876674
chr4,132874846,132876674
chr4,132877333,132879166
chr4,132877334,132879166
chr4,132878219,132881654
chr4,132879828,132881655
chr4,132879829,132881655
chr4,132882314,132884143
chr4,132882314,132884143
chr4,132883197,132886618
chr4,132883781,132903608
chr4,132884808,132886619
chr4,132884808,132886619
chr4,132884809,132886619
chr4,132887281,132889090
chr4,132887281,132889090
chr4,132887282,132889090
chr4,132889749,132891579
chr4,132889749,132891579
chr4,132890635,132894056
chr4,132892244,132894057
chr4,132892245,132894057
chr4,132894716,132896537
chr4,132894716,132896537
chr4,132894716,132896537
chr4,132894717,132896537
chr4,132895602,132899011
chr4,132895921,132900851
chr4,132897199,132899012
chr4,132897200,132899012
chr4,132898496,132900975
chr4,132899671,132901492
chr4,132899671,132901492
chr4,132899671,132901492
chr4,132899672,132901492
chr4,132900557,132903974
chr4,132900874,132903334
chr4,132900876,132905810
chr4,132900976,132903458
chr4,132902154,132903975
chr4,132902154,132903975
chr4,132902154,132903975
chr4,132902155,132903975
chr4,132903357,132905810
chr4,132905808,133117587
chr4,132905808,133117586
chr4,132905808,133079189
chr4,132905808,133014728
chr4,132905808,132941910
chr4,132914593,132941910
chr4,132959022,133117587
chr4,133029213,133117587
chr4,133115774,133119175
chr4,133115774,133119175
chr4,133115774,133119175
chr4,133115774,133119175
chr4,133115774,133119175
chr4,133115774,133119169
chr4,133115774,133118863
chr4,133115774,133119168
chr4,133115774,133119168
chr4,133115774,133119168
chr4,133115774,133119168
chr4,133115774,133119168
chr4,133115774,133119168
chr4,133115774,133119168
chr4,133115774,133119168
chr4,133115774,133119168
chr4,136186006,136187751
chr4,136186006,136187752
chr4,136186007,136187752
chr4,136186007,136187752
chr4,136186007,136187752
chr4,136186007,136187752
chr4,136186007,136187752
chr4,136186012,136187752
chr4,136186045,136187750
chr4,137494106,137495720
chr4,137494107,137495657
chr4,137494115,137496920
chr4,137494115,137496920
chr4,137494115,137495893
chr4,137494148,137496920
chr4,137494357,137496942
chr4,139617837,139619487
chr4,140198466,140201280
chr4,140198468,140200213
chr4,140198657,140201272
chr4,140276538,140277883
chr4,140552534,140554629
chr4,140838218,140839239
chr4,140838225,140839239
chr4,140838225,140839239
chr4,141782034,141783222
chr4,144565345,144566533
chr4,144565577,144566596
chr4,144565585,144566596
chr4,144565586,144566602
chr4,144565593,144566596
chr4,144700759,144703154
chr4,144926280,145137202
chr4,144926280,144949537
chr4,144949550,144952697
chr4,144964532,145016406
chr4,145016314,145058215
chr4,145049461,145052960
chr4,145056933,145240467
chr4,145137110,145168446
chr4,145167167,145189004
chr4,145195352,145240467
chr4,145256410,145289795
chr4,145256410,145289797
chr4,145986166,145988424
chr4,145986167,145988412
chr4,145986181,145987298
chr4,145986185,145988423
chr4,145986218,145988423
chr4,145986256,145988422
chr4,145987198,145988419
chr4,145987287,145988424
chr4,146268126,146269726
chr4,146274268,146279254
chr4,146516810,146518559
chr4,146763202,146765927
chr4,146763203,146766671
chr4,154448063,154449419
chr4,154448303,154449417
chr4,154941352,154943188
chr4,156209846,156211279
chr4,156380208,156381722
chr4,156380208,156381722
chr4,156380208,156381722
chr4,156594685,156596000
chr4,156595481,156598317
chr4,156602446,156603534
chr4,156604423,156605933
chr4,156604574,156607072
chr4,156604691,156606309
chr4,158525381,158527202
chr4,158776413,158778647
chr4,158776413,158778623
chr4,158776414,158778647
chr4,158776414,158778647
chr4,158776414,158778647
chr4,158776414,158778647
chr4,158776414,158778642
chr4,158776414,158778647
chr4,158776417,158778631
chr4,158776418,158778644
chr4,158776419,158778633
chr4,158776419,158778647
chr4,158776419,158778647
chr4,158776419,158778647
chr4,158776419,158778647
chr4,158776419,158778647
chr4,158776419,158778647
chr4,158776424,158778647
chr4,158776424,158778647
chr4,158776693,158778647
chr4,158776767,158778581
chr4,158776963,158778647
chr4,159418332,159420375
chr4,159418335,159419508
chr4,159419062,159421169
chr4,159431384,159433085
chr4,159499984,159501339
chr4,159734766,159736195
chr4,162432551,162434650
chr4,162437376,162438848
chr4,164659933,164661136
chr4,164659933,164661141
chr4,165073762,165074868
chr4,165073801,165074868
chr4,165328902,165331279
chr4,165337367,165338437
chr4,165400198,165420269
chr4,165400198,165420269
chr4,165400198,165420269
chr4,165400198,165420269
chr4,165400198,165420269
chr4,165400198,165420269
chr4,165400198,165415429
chr4,165400198,165420269
chr4,165400198,165420269
chr4,165400198,165420269
chr4,165402480,165419967
chr4,165402753,165420269
chr4,165404733,165420269
chr4,165404733,165420269
chr4,165404733,165420269
chr4,165404733,165420269
chr4,165404733,165420269
chr4,165404733,165420269
chr4,165404733,165420269
chr4,165404733,165416583
chr4,165415126,165417356
chr4,165415872,165420269
chr4,165417375,165420269
chr4,165417993,165419282
chr4,165418213,165419282
chr4,166055829,166058166
chr4,166077519,166081884
chr4,166087376,166091394
chr4,166108899,166110943
chr4,166351905,166357219
chr4,166358275,166428004
chr4,166417118,166420360
chr4,166417118,166418600
chr4,166544289,166546980
chr4,166689293,166691170
chr4,168771987,168774133
chr4,170819449,170858577
chr4,170882265,170935599
chr4,170929048,170934405
chr4,170950183,170952735
chr4,171035040,171037589
chr4,173536731,173538185
chr4,173536731,173538244
chr4,174424231,174425450
chr4,174772990,174774660
chr4,174772990,174774660
chr4,174773005,174774660
chr4,176298267,176302369
chr4,176374373,176379098
chr4,182397320,182398593
chr4,182398594,182399868
chr4,183802893,183804040
chr4,184641513,184642571
chr4,184797786,184799615
chr4,184905934,184909576
chr4,185456851,185459565
chr4,185709028,185711357
chr4,185709484,185711655
chr4,185709795,185711655
chr4,185709795,185711637
chr4,185710499,185711655
chr4,185710499,185711655
chr4,185710499,185711655
chr4,185726789,185736297
chr4,185735210,185740307
chr4,186067228,186071231
chr4,186067228,186071152
chr4,186067228,186069937
chr4,186067611,186071090
chr4,186067686,186070941
chr4,186123293,186124491
chr4,186124504,186125899
chr4,187486603,187487642
chr4,187590719,187592686
chr4,187592763,187594711
chr4,187634767,187635857
chr4,187635915,187637005
chr4,188117460,188123316
chr4,188123317,188131625
chr4,189545107,189547811
chr4,189603000,189604969
chr4,189605367,189607336
chr4,189896549,189899466
chr4,189897439,189900172
chr4,190391030,190392254
chr4,190392255,190393478
chr4,190465525,190466616
chr4,190466617,190467708
chr4,190631098,190634019
chr4,190844045,190845646
chr4,190845652,190847295
chr4,190871823,190873682
chr4,190871823,190873682
chr4,190871825,190873682
chr4,191033187,191114599
chr4,191033187,191114599
chr4,191038776,191121913
chr4,191059649,191077972
chr4,191090017,191120062
chr4,191133953,191142113
chr4,191135878,191141778
chr4,191135878,191161807
chr4,191135878,191161137
chr4,191135880,191161807
chr4,191135880,191161137
chr4,191138094,191154023
chr4,191139924,191159302
chr4,191150623,191160649
chr4,191150729,191156439
chr4,191150799,191161807
chr4,191162208,191187483
chr4,191162208,191178384
chr4,191179789,191180925
chr4,191179790,191180925
chr4,191179793,191180925
chr4,191181158,191244670
chr4,191192719,191219531
chr4,191223378,191235212
chr4,191223378,191229967
chr4,191223378,191226674
chr4,191226290,191227389
chr4,191226675,191229967
chr4,191229583,191230682
chr4,191229968,191236560
chr4,191232876,191233975
chr4,191236176,191237275
chr4,191236561,191248399
chr4,191239470,191240569
chr4,191242763,191243862
chr4,191246030,191247165
chr4,191246063,191247162
chr4,191248400,191262391
chr4,191248400,191252288
chr4,191248408,191252288
chr4,191249388,191254131
chr4,191254129,191256009
chr4,191254129,191261390
chr4,191254129,191257219
chr4,191254246,191256803
chr4,191254246,191261390
chr4,191254246,191261390
chr4,191254246,191261390
chr4,191254246,191256803
chr4,191254246,191256803
chr4,191254246,191256803
chr4,191254246,191261390
chr4,191254246,191256803
chr4,191254246,191256803
chr4,191254246,191256803
chr4,191254249,191261395
chr4,191254250,191259559
chr4,191254933,191261390
chr4,191254933,191260203
chr4,191255736,191257347
chr4,191256140,191261390
chr4,191256933,191261390
